namespace,namespace_name,namespace_url,namespace_lang,route_path,route_name,category,uses_browser,requirePuppeteer_flag,anti_crawler,require_config_vars,file
sznews,深圳新闻网,www.sznews.com,zh-CN,/sznews/ranking,排行榜,new-media,False,False,False,,lib/routes/sznews/ranking.ts
szse,深圳证券交易所,szse.cn,zh-CN,/szse/inquire/:category?/:select?/:keyword?,问询函件,finance,False,False,False,,lib/routes/szse/inquire.tsx
szse,深圳证券交易所,szse.cn,zh-CN,/szse/notice,上市公告 - 可转换债券,finance,False,False,False,,lib/routes/szse/notice.ts
szse,深圳证券交易所,szse.cn,zh-CN,/szse/projectdynamic/:type?/:stage?/:status?,创业板项目动态,finance,False,False,False,,lib/routes/szse/projectdynamic.tsx
szse,深圳证券交易所,szse.cn,zh-CN,/szse/rule/:channel{.+}?,本所业务规则,finance,False,False,False,,lib/routes/szse/rule.ts
t66y,草榴社区,t66y.com,zh-CN,/t66y/:id/:type?/:search?,分区帖子,multimedia,False,False,True,,lib/routes/t66y/index.ts
t66y,草榴社区,t66y.com,zh-CN,/t66y/post/:tid,帖子跟踪,multimedia,False,False,True,,lib/routes/t66y/post.ts
tableau,Tableau,public.tableau.com,en,/tableau/viz-of-the-day,Viz of the day,study,False,False,False,,lib/routes/tableau/viz-of-the-day.ts
tailwindcss,TailwindCSS,tailwindcss.com,en,/tailwindcss/blog,Blog,programming,False,False,False,,lib/routes/tailwindcss/blog.ts
taiwanmobile,台灣大哥大,www.taiwanmobile.com,zh-TW,/taiwanmobile/rate-plans,資費公告,other,False,False,False,,lib/routes/taiwanmobile/rate-plans.ts
taiwannews,Taiwan News,taiwannews.com.tw,en,/taiwannews/hot/:lang?,Hot News,traditional-media,False,False,False,,lib/routes/taiwannews/hot.ts
tangshufang,唐书房,tangshufang.com,zh-CN,/tangshufang/:category?,分类,new-media,False,False,False,,lib/routes/tangshufang/index.ts
taobao,淘宝网,taobao.com,zh-CN,/taobao/mysql/monthly,数据库内核月报,programming,False,False,False,,lib/routes/taobao/mysql.ts
taobao,淘宝网,taobao.com,zh-CN,/taobao/zhongchou/:type?,众筹项目,shopping,False,False,False,,lib/routes/taobao/zhongchou.tsx
taoguba,淘股吧,tgb.cn,zh-CN,/taoguba/blog/:id,用户博客,finance,False,False,False,,lib/routes/taoguba/blog.ts
taoguba,淘股吧,tgb.cn,zh-CN,/taoguba/:category?,淘股论坛,finance,False,False,False,,lib/routes/taoguba/index.ts
taptap,TapTap,www.taptap.io,zh-CN,/taptap/changelog/:id/:lang?,游戏更新,game,False,False,False,,lib/routes/taptap/changelog-cn.ts
taptap,TapTap,www.taptap.io,zh-CN,/taptap/intl/changelog/:id/:lang?,Game's Changelog,game,False,False,False,,lib/routes/taptap/changelog-intl.ts
taptap,TapTap,www.taptap.io,zh-CN,/taptap/review/:id/:order?/:lang?,游戏评价,game,False,False,False,,lib/routes/taptap/review-cn.ts
taptap,TapTap,www.taptap.io,zh-CN,/taptap/intl/review/:id/:order?/:lang?,Ratings & Reviews,game,False,False,False,,lib/routes/taptap/review-intl.ts
taptap,TapTap,www.taptap.io,zh-CN,/taptap/topic/:id/:type?/:sort?/:lang?,游戏论坛,game,False,False,False,,lib/routes/taptap/topic.ts
tass,Russian News Agency TASS,tass.com,en,/tass/:category?,News,traditional-media,False,False,False,,lib/routes/tass/news.ts
tctmd,TCTMD,www.tctmd.com,en,/tctmd/conference-news,Conference News,journal,False,False,False,,lib/routes/tctmd/conference-news.ts
techcrunch,TechCrunch,techcrunch.com,en,/techcrunch/category/:categoryId,Category,new-media,False,False,False,,lib/routes/techcrunch/category.ts
techcrunch,TechCrunch,techcrunch.com,en,/techcrunch/news,News,new-media,False,False,False,,lib/routes/techcrunch/news.ts
techflowpost,深潮 TechFlow,techflowpost.com,zh-CN,/techflowpost/express,快讯,finance,False,False,True,,lib/routes/techflowpost/express.ts
techflowpost,深潮 TechFlow,techflowpost.com,zh-CN,/techflowpost/featured/:category?,精选,finance,False,False,True,,lib/routes/techflowpost/featured.ts
techflowpost,深潮 TechFlow,techflowpost.com,zh-CN,/techflowpost/,首页,finance,False,False,True,,lib/routes/techflowpost/index.ts
technologyreview,MIT Technology Review,www.technologyreview.com,en,/technologyreview/,Index,journal,False,False,False,,lib/routes/technologyreview/index.ts
technologyreview,MIT Technology Review,www.technologyreview.com,en,/technologyreview/:category_name,Topics,journal,False,False,False,,lib/routes/technologyreview/topic.ts
techpowerup,TechPowerUp,www.techpowerup.com,en,/techpowerup/,Latest Content,,False,False,False,,lib/routes/techpowerup/index.ts
techpowerup,TechPowerUp,www.techpowerup.com,en,/techpowerup/review/:keyword?,Reviews,new-media,False,False,False,,lib/routes/techpowerup/review.ts
techsir,TechSir,techsir.com,zh-CN,/techsir/,最新资讯,new-media,False,False,False,,lib/routes/techsir/index.ts
telecompaper,Telecompaper,telecompaper.com,en,/telecompaper/news/:caty/:year?/:country?/:type?,News,journal,False,False,False,,lib/routes/telecompaper/news.ts
telecompaper,Telecompaper,telecompaper.com,en,/telecompaper/search/:keyword?/:company?/:sort?/:period?,Search,journal,False,False,False,,lib/routes/telecompaper/search.ts
telegram,Telegram,t.me,en,/telegram/blog,Telegram Blog,social-media,False,False,False,,lib/routes/telegram/blog.ts
telegram,Telegram,t.me,en,/telegram/media/:entityName/:messageId,Channel Media,social-media,False,False,False,TELEGRAM_SESSION,lib/routes/telegram/channel-media.ts
telegram,Telegram,t.me,en,/telegram/channel/:username/:routeParams?,Channel,social-media,False,False,False,TELEGRAM_SESSION;TELEGRAM_API_ID;TELEGRAM_API_HASH;TELEGRAM_MAX_CONCURRENT_DOWNLOADS;TELEGRAM_PROXY_HOST;TELEGRAM_PROXY_PORT;TELEGRAM_PROXY_SECRET,lib/routes/telegram/channel.ts
telegram,Telegram,t.me,en,/telegram/stickerpack/:name,"Sticker Pack name, available in the sharing URL",social-media,False,False,False,,lib/routes/telegram/stickerpack.ts
telegram,Telegram,t.me,en,/telegram/stories/:username/:story?,Stories,social-media,False,False,False,TELEGRAM_SESSION;TELEGRAM_API_ID;TELEGRAM_API_HASH;TELEGRAM_MAX_CONCURRENT_DOWNLOADS;TELEGRAM_PROXY_HOST;TELEGRAM_PROXY_PORT;TELEGRAM_PROXY_SECRET,lib/routes/telegram/stories.ts
tesla,特斯拉中国,tesla.cn,zh-CN,/tesla/cx/:category?/:city?,权益中心,shopping,False,False,False,,lib/routes/tesla/cx.ts
test,RSSHub Test,,en,/test/,,,False,False,False,,lib/routes/test/api-index.ts
test,RSSHub Test,,en,/test/:id/:params?,Test,,False,False,False,,lib/routes/test/index.ts
testerhome,TesterHome,testerhome.com,zh-CN,/testerhome/newest,最新发布,programming,False,False,False,,lib/routes/testerhome/newest.ts
tfc-taiwan,Taiwan FactCheck Center,tfc-taiwan.org.tw,zh-TW,/tfc-taiwan/category/:category,分類,,False,False,False,,lib/routes/tfc-taiwan/category.ts
tfc-taiwan,Taiwan FactCheck Center,tfc-taiwan.org.tw,zh-TW,/tfc-taiwan/,最新查核報告,,False,False,False,,lib/routes/tfc-taiwan/index.ts
tgbus,电玩巴士 TGBUS,tgbus.com,zh-CN,/tgbus/list/:category,文章列表,game,False,False,False,,lib/routes/tgbus/list.ts
the,River.to (江河日下),river.to,zh-CN,/the/:filter{.+}?,分类,new-media,False,False,False,,lib/routes/the/index.ts
theatlantic,The Atlantic,www.theatlantic.com,en,/theatlantic/:category,News,traditional-media,False,False,False,,lib/routes/theatlantic/news.ts
theblock,TheBlock,theblock.co,en,/theblock/category/:category,Category,finance,False,False,False,,lib/routes/theblock/index.ts
theblockbeats,律动 BlockBeats,www.theblockbeats.info,zh-CN,/theblockbeats/:channel?/:original?,新闻快讯,finance,False,False,False,,lib/routes/theblockbeats/index.tsx
thebrain,TheBrain,thebrain.com,en,/thebrain/blog,Blog,new-media,False,False,False,,lib/routes/thebrain/blog.tsx
thecover,封面新闻,thecover.cn,zh-CN,/thecover/channel/:id?,频道,new-media,False,False,False,,lib/routes/thecover/channel.ts
thegadgetflow,Gadget Flow,thegadgetflow.com,en,/thegadgetflow/:category?,Category,shopping,False,False,False,,lib/routes/thegadgetflow/rss.tsx
thegradient,The Gradient,thegradient.pub,en,/thegradient/posts,Posts,blog,False,False,False,,lib/routes/thegradient/index.ts
theguardian,The Guardian,www.theguardian.com,en,/theguardian/china,China,traditional-media,False,False,False,,lib/routes/theguardian/china.ts
theguardian,The Guardian,www.theguardian.com,en,/theguardian/editorial,Editorial,traditional-media,False,False,False,,lib/routes/theguardian/editorial.ts
thehindu,The Hindu,thehindu.com,en,/thehindu/topic/:topic,Topic,traditional-media,False,False,False,,lib/routes/thehindu/topic.ts
theinitium,The Initium,theinitium.com,,/theinitium/app/:category?,App,new-media,False,False,False,INITIUM_MEMBER_COOKIE,lib/routes/theinitium/app.ts
theinitium,The Initium,theinitium.com,,/theinitium/author/:type/:language?,作者,new-media,False,False,False,INITIUM_MEMBER_COOKIE,lib/routes/theinitium/author.ts
theinitium,The Initium,theinitium.com,,/theinitium/channel/:type?/:language?,栏目,new-media,False,False,False,INITIUM_MEMBER_COOKIE,lib/routes/theinitium/channel.ts
theinitium,The Initium,theinitium.com,,/theinitium/follow/articles/:language?,个人订阅追踪动态（已停用）,new-media,False,False,False,,lib/routes/theinitium/follow.ts
theinitium,The Initium,theinitium.com,,/theinitium/tags/:type/:language?,话题・标签,new-media,False,False,False,INITIUM_MEMBER_COOKIE,lib/routes/theinitium/tags.ts
themoviedb,The Movie Database,themoviedb.org,en,/themoviedb/collection/:id/:lang?,Collection,multimedia,False,False,False,,lib/routes/themoviedb/collection.ts
themoviedb,The Movie Database,themoviedb.org,en,/themoviedb/tv/:id/seasons/:seasonNumber/episodes/:lang?,TV Show Episodes,multimedia,False,False,False,,lib/routes/themoviedb/episodes.ts
themoviedb,The Movie Database,themoviedb.org,en,/themoviedb/tv/:id/seasons/:lang?,TV Show Seasons,multimedia,False,False,False,,lib/routes/themoviedb/seasons.ts
themoviedb,The Movie Database,themoviedb.org,en,/themoviedb/:mediaType/:sheet/:lang?,Sheet,multimedia,False,False,False,,lib/routes/themoviedb/sheet.ts
themoviedb,The Movie Database,themoviedb.org,en,/themoviedb/trending/:mediaType/:timeWindow/:lang?,Trending,multimedia,False,False,False,,lib/routes/themoviedb/trending.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/author/:id/:sort{.+}?,作者,new-media,False,False,False,,lib/routes/thenewslens/author.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/category/:id/:sort{.+}?,分类,new-media,False,False,False,,lib/routes/thenewslens/category.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/channel/:id/:sort{.+}?,频道,new-media,False,False,False,,lib/routes/thenewslens/channel.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/latest-article/:sort{.+}?,最新,new-media,False,False,False,,lib/routes/thenewslens/index.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/news/:sort{.+}?,新闻,new-media,False,False,False,,lib/routes/thenewslens/news.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/review/:sort{.+}?,评论,new-media,False,False,False,,lib/routes/thenewslens/review.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/tag/:id/:sort{.+}?,标签,new-media,False,False,False,,lib/routes/thenewslens/tag.ts
thenewslens,The News Lens 關鍵評論,thenewslens.com,zh-TW,/thenewslens/videos/Projects/:sort{.+}?,影音,new-media,False,False,False,,lib/routes/thenewslens/videos.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/channel/:id,频道,new-media,False,False,False,,lib/routes/thepaper/channel.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/factpaper/:status?,明查,new-media,False,False,False,,lib/routes/thepaper/factpaper.tsx
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/featured,首页头条,new-media,False,False,False,,lib/routes/thepaper/featured.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/gov/:pphId,政务号,new-media,False,False,False,,lib/routes/thepaper/gov.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/list/:id,栏目,new-media,False,False,False,,lib/routes/thepaper/list.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/sidebar/:sec?,侧边栏,new-media,False,False,False,,lib/routes/thepaper/sidebar.ts
thepaper,澎湃新闻,thepaper.cn,zh-CN,/thepaper/user/:pphId,澎湃号,new-media,False,False,False,,lib/routes/thepaper/user.ts
thepetcity,PetCity 毛孩日常,thepetcity.co,zh-TW,/thepetcity/:term?,分類,new-media,False,False,False,,lib/routes/thepetcity/index.ts
theverge,The Verge,theverge.com,en,/theverge/:hub?,Category,new-media,False,False,False,,lib/routes/theverge/index.ts
thewirehindi,The Wire Hindi,thewirehindi.com,hi,/thewirehindi/category/:category,Category,new-media,False,False,False,,lib/routes/thewirehindi/category.ts
thewirehindi,The Wire Hindi,thewirehindi.com,hi,/thewirehindi/,Latest News,new-media,False,False,False,,lib/routes/thewirehindi/index.ts
thinkingmachines,Thinking Machines Lab,thinkingmachines.ai,,/thinkingmachines/news,News,programming,False,False,False,,lib/routes/thinkingmachines/news.ts
thoughtco,ThoughtCo,thoughtco.com,en,/thoughtco/:category?,Category,new-media,False,False,False,,lib/routes/thoughtco/index.ts
thoughtworks,ThoughtWorks,www.thoughtworks.com/zh-cn/insights/blog,zh-CN,/thoughtworks/blog,Inside Blog,programming,False,False,False,,lib/routes/thoughtworks/index.ts
threads,Threads,threads.net,en,/threads/:user/:routeParams?,User timeline,social-media,False,False,False,,lib/routes/threads/index.ts
threads,Threads,threads.net,en,/threads/search/:keyword/:routeParams?,Search,social-media,False,False,False,,lib/routes/threads/search.ts
thunderbird,Thunderbird,www.thunderbird.net,en,/thunderbird/release,Changelog,program-update,False,False,False,,lib/routes/thunderbird/release.ts
thwiki,THBWiki,thwiki.cc,zh-CN,/thwiki/calendar/:before?/:after?,Calendar,anime,False,False,False,,lib/routes/thwiki/index.ts
thzt,thzt,thzt.github.io,zh-CN,/thzt/blog,Blog,blog,False,False,False,,lib/routes/thzt/index.ts
tianyancha,天眼查,www.tianyancha.com,zh-CN,/tianyancha/hot,热门搜索,other,False,False,True,,lib/routes/tianyancha/hot.ts
tidb,TiDB 社区,tidb.net,zh-CN,/tidb/blog/c/:category?,专栏分类,programming,False,False,False,,lib/routes/tidb/blog.ts
tiddlywiki,TiddlyWiki,tiddlywiki.com,en,/tiddlywiki/releases,Releases,program-update,False,False,False,,lib/routes/tiddlywiki/releases.ts
tiktok,TikTok,tiktok.com,en,/tiktok/live/:user,Live,social-media,False,False,True,,lib/routes/tiktok/live.ts
tiktok,TikTok,tiktok.com,en,/tiktok/user/:user/:iframe?,User,social-media,False,False,True,,lib/routes/tiktok/user.ts
timednews,时刻新闻,timednews.com,zh-CN,/timednewscat/1.html,全部,new-media,False,False,False,,lib/routes/timednews/news.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/changsha/:channelId?,长沙市,forecast,False,False,False,,lib/routes/tingshuitz/changsha.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/dalian,大连市,forecast,False,False,False,,lib/routes/tingshuitz/dalian.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/dongguan,东莞市,forecast,False,False,False,,lib/routes/tingshuitz/dongguan.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/guangzhou,广州市,forecast,False,False,False,,lib/routes/tingshuitz/guangzhou.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/hangzhou,杭州市,forecast,False,False,False,,lib/routes/tingshuitz/hangzhou.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/nanjing,南京市,forecast,False,False,False,,lib/routes/tingshuitz/nanjing.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/shenzhen,深圳市,forecast,False,False,False,,lib/routes/tingshuitz/shenzhen.tsx
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/wuhan/:channelId?,武汉市,forecast,False,False,False,,lib/routes/tingshuitz/wuhan.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/xian,西安市,forecast,False,False,False,,lib/routes/tingshuitz/xian.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/xiaoshan,萧山区,forecast,False,False,False,,lib/routes/tingshuitz/xiaoshan.ts
tingshuitz,停水通知,swj.dl.gov.cn,zh-CN,/tingshuitz/yangjiang,阳江市,forecast,False,False,False,,lib/routes/tingshuitz/yangjiang.ts
tingtingfm,听听 FM,mobile.tingtingfm.com,zh-CN,/tingtingfm/program/:programId,节目,multimedia,False,False,False,,lib/routes/tingtingfm/program.tsx
tisi,腾讯研究院,tisi.org,zh-CN,/tisi/latest,最近更新,new-media,False,False,False,,lib/routes/tisi/index.ts
tjbwg,Tianjin Museum,www.tjbwg.cn,,/tjbwg/exhibition,Temporary Exhibition,travel,False,False,False,,lib/routes/tjbwg/exhibition.tsx
tjbwg,Tianjin Museum,www.tjbwg.cn,,/tjbwg/news,News,travel,False,False,False,,lib/routes/tjbwg/news.ts
tkww,大公文匯網,www.tkww.hk,zh-HK,/tkww/:column{.+}?,新聞,traditional-media,False,False,False,,lib/routes/tkww/index.ts
tmtpost,钛媒体,tmtpost.com,zh-CN,/tmtpost/column/:id,最新,new-media,False,False,False,,lib/routes/tmtpost/column.ts
tmtpost,钛媒体,tmtpost.com,zh-CN,/tmtpost/new,最新,new-media,False,False,False,,lib/routes/tmtpost/new.ts
tmtpost,钛媒体,tmtpost.com,zh-CN,/tmtpost/nictation,快报,new-media,False,False,False,,lib/routes/tmtpost/nictation.ts
tokeninsight,TokenInsight,tokeninsight.com,en,/tokeninsight/blog/:lang?,Blogs,finance,False,False,False,,lib/routes/tokeninsight/blog.ts
tokeninsight,TokenInsight,tokeninsight.com,en,/tokeninsight/bulletin/:lang?,Latest,finance,False,False,False,,lib/routes/tokeninsight/bulletin.ts
tokeninsight,TokenInsight,tokeninsight.com,en,/tokeninsight/report/:lang?,Research,finance,False,False,False,,lib/routes/tokeninsight/report.ts
tongji,同济大学,bksy.tongji.edu.cn,zh-CN,/tongji/bks,本科生院通知公告,university,False,False,False,,lib/routes/tongji/bks.ts
tongji,同济大学,bksy.tongji.edu.cn,zh-CN,/tongji/gs,研究生院通知公告,university,False,False,False,,lib/routes/tongji/gs.ts
tongji,同济大学,bksy.tongji.edu.cn,zh-CN,/tongji/yjs,研究生招生网通知公告,university,False,False,False,,lib/routes/tongji/yjs.ts
tongli,東立出版社,tongli.com.tw,zh-TW,/tongli/news/:type,新聞,reading,False,False,False,,lib/routes/tongli/news.ts
tongshang,通商律师事务所,www.tongshang.com,zh-CN,/tongshang/,通商,other,False,False,False,,lib/routes/tongshang/index.ts
toodaylab,理想生活实验室,toodaylab.com,zh-CN,/toodaylab/column/:id,专栏,new-media,False,False,False,,lib/routes/toodaylab/column.ts
toodaylab,理想生活实验室,toodaylab.com,zh-CN,/toodaylab/field/:id,领域,new-media,False,False,False,,lib/routes/toodaylab/field.ts
toodaylab,理想生活实验室,toodaylab.com,zh-CN,/toodaylab/hot,最热,new-media,False,False,False,,lib/routes/toodaylab/hot.ts
